日期,NUM1,NUM2,NUM3,NUM4,NUM5
2018/2/24,4,9,25,26,32
2018/2/26,7,12,33,35,37
2018/2/27,9,12,14,17,32
2018/2/28,2,14,25,31,36
2018/3/1,4,8,20,31,39
2018/3/2,10,22,25,27,37
2018/3/3,5,14,16,27,36
2018/3/5,15,24,27,30,35
2018/3/6,11,14,24,27,32
2018/3/7,1,8,15,32,39
2018/3/8,10,15,24,29,38
2018/3/9,1,13,18,25,29
2018/3/10,6,7,11,14,27
2018/3/12,1,2,8,33,35
2018/3/13,4,6,9,33,36
2018/3/14,2,21,25,30,31
2018/3/15,2,4,22,30,32
2018/3/16,2,15,16,28,37
2018/3/17,8,14,26,36,39
2018/3/19,7,16,19,36,37
2018/3/20,7,8,25,29,32
2018/3/21,5,8,22,26,36
2018/3/22,4,6,11,31,36
2018/3/23,6,21,33,34,38
2018/3/24,2,14,17,23,24
2018/3/26,2,7,23,32,39
2018/3/27,1,6,14,35,38
2018/3/28,15,23,25,30,36
2018/3/29,13,19,23,28,31
2018/3/30,9,14,21,32,33
2018/3/31,4,9,19,27,28
2018/4/2,8,14,18,23,32
2018/4/3,6,8,10,21,32
2018/4/4,7,20,23,26,38
2018/4/5,12,16,27,31,37
2018/4/6,1,15,21,35,38
2018/4/7,5,6,7,10,20
2018/4/9,12,27,32,34,36
2018/4/10,7,13,25,28,32
2018/4/11,8,16,27,29,30
2018/4/12,3,10,14,20,23
2018/4/13,2,8,22,27,39
2018/4/14,9,22,32,34,39
2018/4/16,5,7,8,21,22
2018/4/17,1,7,13,30,32
2018/4/18,12,16,29,30,39
2018/4/19,1,6,18,21,39
2018/4/20,12,23,24,25,39
2018/4/21,4,12,13,15,37
2018/4/23,4,10,16,36,38
2018/4/24,3,5,11,18,19
2018/4/25,4,7,10,15,26
2018/4/26,3,4,6,36,39
2018/4/27,10,17,29,31,37
2018/4/28,1,5,13,22,28
2018/4/30,1,15,21,26,32
2018/5/1,2,15,35,36,38
2018/5/2,5,19,27,35,38
2018/5/3,12,19,25,28,33
2018/5/4,2,3,4,24,39
2018/5/5,8,15,20,21,35
2018/5/7,2,7,16,18,37
2018/5/8,11,26,32,34,39
2018/5/9,2,14,19,20,29
2018/5/10,3,16,19,20,25
2018/5/11,4,22,25,31,32
2018/5/12,13,26,33,34,38
2018/5/14,12,20,23,33,39
2018/5/15,4,6,18,24,31
2018/5/16,15,17,27,28,30
2018/5/17,5,15,24,28,35
2018/5/18,9,12,16,29,35
2018/5/19,17,24,25,34,36
2018/5/21,20,21,23,29,30
2018/5/22,5,8,18,29,31
2018/5/23,8,14,24,30,35
2018/5/24,3,8,16,19,21
2018/5/25,3,4,13,23,30
2018/5/26,5,16,23,24,33
2018/5/28,3,5,7,16,37
2018/5/29,15,20,25,27,30
2018/5/30,5,16,25,29,34
2018/5/31,15,19,24,25,39
2018/6/1,11,16,21,34,38
2018/6/2,9,10,24,34,38
2018/6/4,6,18,23,31,37
2018/6/5,2,10,15,23,24
2018/6/6,4,15,22,30,34
2018/6/7,2,5,11,14,22
2018/6/8,20,22,26,31,36
2018/6/9,5,16,18,30,33
2018/6/11,1,10,20,36,37
2018/6/12,18,21,23,31,36
2018/6/13,2,5,19,22,26
2018/6/14,1,14,17,27,29
2018/6/15,9,10,16,27,37
2018/6/16,19,20,26,31,34
2018/6/18,4,8,16,33,36
2018/6/19,4,10,12,28,30
2018/6/20,1,16,28,31,33
2018/6/21,10,13,24,26,37
2018/6/22,9,13,14,17,20
2018/6/23,6,19,20,29,37
2018/6/25,6,22,30,37,38
2018/6/26,3,4,19,25,30
2018/6/27,8,16,17,21,37
2018/6/28,12,17,24,25,37
2018/6/29,5,7,25,34,36
2018/6/30,12,33,36,38,39
2018/7/2,11,16,21,24,34
2018/7/3,9,16,19,20,37
2018/7/4,19,21,22,23,34
2018/7/5,8,14,18,27,33
2018/7/6,13,16,17,20,25
2018/7/7,6,11,12,29,34
2018/7/9,15,17,18,22,23
2018/7/10,4,7,9,10,20
2018/7/11,4,10,12,14,20
2018/7/12,2,12,29,35,38
2018/7/13,12,16,19,24,32
2018/7/14,11,17,28,33,37
2018/7/16,9,13,30,32,34
2018/7/17,20,22,27,31,32
2018/7/18,5,8,15,19,23
2018/7/19,15,22,26,32,33
2018/7/20,5,8,12,26,31
2018/7/21,2,3,8,18,34
2018/7/23,1,7,18,33,34
2018/7/24,2,3,23,25,35
2018/7/25,8,11,12,24,30
2018/7/26,1,5,16,28,38
2018/7/27,7,15,26,33,39
2018/7/28,10,12,23,28,37
2018/7/30,4,14,18,27,28
2018/7/31,5,18,21,35,37
2018/8/1,5,17,18,26,29
2018/8/2,18,26,29,36,37
2018/8/3,5,7,9,15,37
2018/8/4,1,31,32,35,38
2018/8/6,13,14,16,34,37
2018/8/7,2,12,23,28,31
2018/8/8,2,10,23,27,33
2018/8/9,9,10,17,21,23
2018/8/10,6,7,8,19,27
2018/8/11,11,14,22,24,34
2018/8/13,5,12,25,28,32
2018/8/14,13,17,23,26,37
2018/8/15,7,14,16,17,39
2018/8/16,3,8,9,22,23
2018/8/17,3,7,13,21,22
2018/8/18,14,16,20,22,26
2018/8/20,3,10,15,22,28
2018/8/21,9,14,20,34,38
2018/8/22,1,12,31,32,36
2018/8/23,4,8,11,36,38
2018/8/24,15,17,21,27,29
2018/8/25,12,13,15,29,36
2018/8/27,6,15,21,26,29
2018/8/28,3,11,26,33,36
2018/8/29,5,15,16,34,38
2018/8/30,1,13,21,24,36
2018/8/31,2,4,6,14,18
2018/9/1,4,10,20,26,34
2018/9/3,8,28,33,35,36
2018/9/4,7,13,17,28,38
2018/9/5,1,5,31,37,39
2018/9/6,2,10,11,25,37
2018/9/7,19,23,27,31,32
2018/9/8,2,19,21,25,31
2018/9/10,2,21,24,25,37
2018/9/11,13,20,28,29,37
2018/9/12,4,15,28,33,38
2018/9/13,1,9,21,25,35
2018/9/14,2,3,12,20,39
2018/9/15,5,20,22,24,27
2018/9/17,8,11,22,23,26
2018/9/18,7,9,15,24,25
2018/9/19,1,4,24,26,32
2018/9/20,14,24,28,31,39
2018/9/21,1,2,12,27,34
2018/9/22,4,9,25,31,34
2018/9/24,9,21,22,28,38
2018/9/25,5,7,20,38,39
2018/9/26,2,26,32,34,38
2018/9/27,14,16,19,23,27
2018/9/28,11,19,21,24,25
2018/9/29,9,12,25,28,37
2018/10/1,4,11,23,25,36
2018/10/2,9,21,27,33,34
2018/10/3,3,15,26,30,38
2018/10/4,14,17,23,28,30
2018/10/5,15,18,20,28,29
2018/10/6,1,7,8,13,28
2018/10/8,7,25,29,32,36
2018/10/9,4,9,14,15,21
2018/10/10,2,9,14,22,37
2018/10/11,14,16,27,32,35
2018/10/12,24,25,26,35,38
2018/10/13,11,16,22,27,36
2018/10/15,19,28,34,38,39
2018/10/16,1,5,19,29,39
2018/10/17,1,23,30,37,39
2018/10/18,1,5,7,13,34
2018/10/19,2,6,14,25,26
2018/10/20,6,18,30,36,37
2018/10/22,8,17,21,24,28
2018/10/23,1,3,18,22,35
2018/10/24,6,29,31,32,39
2018/10/25,8,15,19,27,36
2018/10/26,7,21,22,36,38
2018/10/27,6,18,19,31,32
2018/10/29,14,17,20,34,38
2018/10/30,6,12,20,25,35
2018/10/31,12,13,15,25,28
2018/11/1,14,26,28,31,37
2018/11/2,1,23,25,26,34
2018/11/3,10,12,19,24,32
2018/11/5,1,17,26,33,37
2018/11/6,5,18,21,30,31
2018/11/7,6,10,13,19,31
2018/11/8,4,7,16,31,35
2018/11/9,10,27,30,33,35
2018/11/10,4,9,18,32,38
2018/11/12,3,6,18,25,38
2018/11/13,6,11,12,25,37
2018/11/14,16,25,29,32,35
2018/11/15,4,10,14,18,22
2018/11/16,1,13,17,33,38
2018/11/17,2,4,13,14,16
2018/11/19,2,8,10,19,36
2018/11/20,15,27,28,30,31
2018/11/21,19,24,27,31,39
2018/11/22,2,6,8,13,25
2018/11/23,8,17,18,33,34
2018/11/24,1,2,7,31,39
2018/11/26,4,13,17,19,35
2018/11/27,8,16,25,33,36
2018/11/28,4,6,20,23,37
2018/11/29,3,5,12,26,29
2018/11/30,4,7,12,37,39
2018/12/1,1,4,8,12,14
2018/12/3,12,18,19,28,29
2018/12/4,2,14,25,33,39
2018/12/5,4,10,16,17,31
2018/12/6,9,18,22,24,38
2018/12/7,12,14,15,29,32
2018/12/8,2,22,23,27,38
2018/12/10,9,16,20,31,34
2018/12/11,3,5,22,29,34
2018/12/12,12,14,21,22,25
2018/12/13,2,15,17,27,35
2018/12/14,19,27,33,35,36
2018/12/15,1,12,24,26,38
2018/12/17,4,5,7,25,36
2018/12/18,4,16,18,23,34
2018/12/19,8,20,23,28,36
2018/12/20,6,7,10,16,32
2018/12/21,3,4,12,30,33
2018/12/22,6,10,14,18,38
2018/12/24,9,10,20,27,39
2018/12/25,3,4,8,34,39
2018/12/26,12,14,22,23,26
2018/12/27,11,29,30,32,34
2018/12/28,10,12,14,34,37
2018/12/29,1,10,29,34,38
2018/12/31,7,11,21,27,30
2019/1/1,12,30,33,36,38
2019/1/2,4,5,9,18,39
2019/1/3,5,19,21,24,28
2019/1/4,6,8,21,29,37
2019/1/5,9,10,14,23,36
2019/1/7,4,8,20,33,34
2019/1/8,6,11,13,26,37
2019/1/9,2,21,27,34,35
2019/1/10,1,6,26,27,30
2019/1/11,4,8,18,38,39
2019/1/12,5,15,17,22,37
2019/1/14,1,8,13,16,36
2019/1/15,6,13,22,30,38
2019/1/16,14,18,21,25,39
2019/1/17,8,12,20,21,27
2019/1/18,12,18,22,24,35
2019/1/19,11,12,19,36,37
2019/1/21,6,9,12,20,21
2019/1/22,14,16,22,28,31
2019/1/23,1,8,14,26,34
2019/1/24,5,9,14,23,35
2019/1/25,2,6,25,30,31
2019/1/26,1,2,9,20,30
2019/1/28,1,13,20,24,29
2019/1/29,4,26,29,33,34
2019/1/30,3,8,13,17,38
2019/1/31,2,9,25,26,39
2019/2/1,18,29,33,34,35
2019/2/2,24,25,26,34,37
2019/2/4,3,7,19,24,26
2019/2/5,7,9,11,15,26
2019/2/6,1,4,12,22,23
2019/2/7,4,6,27,32,37
2019/2/8,12,28,29,31,34
2019/2/9,1,3,6,33,34
2019/2/11,11,13,21,22,29
2019/2/12,21,29,30,33,35
2019/2/13,4,5,12,26,30
2019/2/14,14,15,26,32,38
2019/2/15,1,9,10,28,31
2019/2/16,14,16,17,28,38
2019/2/18,1,28,32,37,39
2019/2/19,12,16,25,30,37
2019/2/20,14,15,18,21,35
2019/2/21,4,10,14,26,35
2019/2/22,9,29,33,34,36
2019/2/23,4,14,19,26,35
2019/2/25,2,19,27,33,37
2019/2/26,12,14,22,35,38
2019/2/27,5,8,13,25,34
2019/2/28,2,7,10,21,33
2019/3/1,11,13,17,25,30
2019/3/2,3,6,11,19,26
2019/3/4,9,11,13,24,39
2019/3/5,5,17,25,32,35
2019/3/6,16,20,23,33,38
2019/3/7,7,18,20,33,35
2019/3/8,7,8,17,28,33
2019/3/9,16,20,21,33,37
2019/3/11,6,8,16,26,30
2019/3/12,5,13,24,25,32
2019/3/13,7,12,20,30,39
2019/3/14,3,5,9,17,38
2019/3/15,15,26,27,32,33
2019/3/16,11,13,15,31,34
2019/3/18,4,31,32,33,38
2019/3/19,2,6,18,34,39
2019/3/20,1,7,19,24,32
2019/3/21,21,22,28,29,31
2019/3/22,10,16,18,32,33
2019/3/23,11,18,21,26,32
2019/3/25,6,13,20,26,32
2019/3/26,4,29,30,32,34
2019/3/27,22,23,27,30,39
2019/3/28,3,6,15,17,18
2019/3/29,3,19,25,33,38
2019/3/30,15,23,32,33,35
2019/4/1,6,14,22,23,30
2019/4/2,8,12,17,24,30
2019/4/3,3,14,27,34,39
2019/4/4,5,13,14,24,31
2019/4/5,2,6,21,23,28
2019/4/6,4,10,21,24,37
2019/4/8,6,16,20,33,38
2019/4/9,3,18,22,28,35
2019/4/10,7,27,28,31,35
2019/4/11,13,15,21,26,35
2019/4/12,1,20,23,30,31
2019/4/13,14,16,18,27,38
2019/4/15,3,17,24,32,34
2019/4/16,8,14,26,27,37
2019/4/17,17,25,28,36,38
2019/4/18,7,14,20,27,30
2019/4/19,6,10,15,16,21
2019/4/20,18,21,24,33,34
2019/4/22,1,6,15,25,36
2019/4/23,17,22,30,34,39
2019/4/24,6,13,22,23,34
2019/4/25,6,12,17,32,34
2019/4/26,1,5,9,13,23
2019/4/27,13,15,17,24,25
2019/4/29,11,21,26,31,33
2019/4/30,6,8,25,28,31
2019/5/1,10,23,28,38,39
2019/5/2,3,4,13,33,36
2019/5/3,7,24,31,32,38
2019/5/4,1,3,12,20,24
2019/5/6,20,24,25,35,37
2019/5/7,5,21,23,25,34
2019/5/8,1,3,5,11,39
2019/5/9,17,19,23,27,36
2019/5/10,2,9,11,13,14
2019/5/11,2,9,11,25,33
2019/5/13,19,28,33,34,35
2019/5/14,5,7,14,35,38
2019/5/15,14,15,22,23,27
2019/5/16,8,13,15,17,39
2019/5/17,8,9,13,22,30
2019/5/18,1,7,11,17,29
2019/5/20,2,20,22,25,32
2019/5/21,1,23,29,34,36
2019/5/22,1,25,31,34,37
2019/5/23,15,16,26,30,32
2019/5/24,19,26,29,33,39
2019/5/25,8,23,28,36,38
2019/5/27,9,10,21,33,39
2019/5/28,7,17,21,22,29
2019/5/29,7,12,14,16,31
2019/5/30,12,16,28,33,37
2019/5/31,5,7,20,25,32
2019/6/1,14,17,18,19,28
2019/6/3,16,19,21,36,38
2019/6/4,2,5,19,27,35
2019/6/5,9,12,31,36,38
2019/6/6,7,8,14,19,34
2019/6/7,5,9,16,30,33
2019/6/8,1,6,13,18,22
2019/6/10,7,9,19,20,35
2019/6/11,5,7,9,31,36
2019/6/12,3,13,17,23,29
2019/6/13,19,21,27,33,35
2019/6/14,14,18,20,24,33
2019/6/15,3,9,17,20,23
2019/6/17,18,22,24,29,33
2019/6/18,5,6,8,20,32
2019/6/19,1,4,8,31,34
2019/6/20,1,12,27,35,36
2019/6/21,4,6,28,35,36
2019/6/22,14,15,21,25,27
2019/6/24,9,18,21,33,37
2019/6/25,4,11,13,21,28
2019/6/26,1,24,25,27,36
2019/6/27,2,6,21,27,33
2019/6/28,8,17,19,25,34
2019/6/29,2,20,22,24,35
2019/7/1,1,2,10,23,25
2019/7/2,2,9,11,12,16
2019/7/3,4,6,25,28,34
2019/7/4,11,20,32,38,39
2019/7/5,1,11,33,38,39
2019/7/6,9,19,28,29,32
2019/7/8,4,18,21,23,24
2019/7/9,5,8,17,24,39
2019/7/10,3,27,29,30,32
2019/7/11,15,25,26,28,39
2019/7/12,15,17,22,24,25
2019/7/13,14,18,19,22,30
2019/7/15,13,18,22,23,24
2019/7/16,5,9,19,26,39
2019/7/17,8,17,23,26,27
2019/7/18,16,18,22,33,38
2019/7/19,9,16,17,26,34
2019/7/20,1,7,14,16,28
2019/7/22,19,20,25,32,34
2019/7/23,4,10,12,23,25
2019/7/24,13,14,28,29,32
2019/7/25,14,17,24,36,37
2019/7/26,2,3,21,28,37
2019/7/27,7,9,24,34,38
2019/7/29,5,7,9,19,30
2019/7/30,9,10,16,19,25
2019/7/31,19,32,35,38,39
2019/8/1,1,2,3,10,17
2019/8/2,4,23,31,33,39
2019/8/3,19,21,23,34,36
2019/8/5,1,5,11,16,22
2019/8/6,4,5,11,15,28
2019/8/7,7,22,23,32,37
2019/8/8,12,26,32,35,36
2019/8/9,13,19,25,26,33
2019/8/10,14,17,30,33,38
2019/8/12,8,20,35,36,39
2019/8/13,10,16,18,22,24
2019/8/14,6,10,32,37,38
2019/8/15,1,12,23,38,39
2019/8/16,7,13,19,31,37
2019/8/17,5,11,12,16,28
2019/8/19,1,9,17,21,31
2019/8/20,1,11,20,32,38
2019/8/21,1,9,17,20,26
2019/8/22,3,12,29,34,38
2019/8/23,9,14,21,26,28
2019/8/24,3,15,19,21,39
2019/8/26,5,11,15,34,35
2019/8/27,1,8,13,17,19
2019/8/28,4,11,15,22,33
2019/8/29,2,11,16,31,35
2019/8/30,9,10,26,30,32
2019/8/31,3,10,26,35,36
2019/9/2,1,2,11,12,15
2019/9/3,2,3,24,25,32
2019/9/4,6,9,11,13,15
2019/9/5,17,24,26,28,39
2019/9/6,3,6,15,18,26
2019/9/7,1,2,29,34,35
2019/9/9,1,3,9,10,31
2019/9/10,12,15,23,31,36
2019/9/11,6,8,10,21,25
2019/9/12,12,23,27,30,37
2019/9/13,4,14,16,31,35
2019/9/14,2,4,24,35,37
2019/9/16,10,20,24,38,39
2019/9/17,8,10,15,25,37
2019/9/18,4,16,22,23,32
2019/9/19,7,25,28,32,35
2019/9/20,20,23,24,27,38
2019/9/21,7,12,21,29,39
2019/9/23,18,28,30,33,34
2019/9/24,11,15,18,24,37
2019/9/25,3,6,20,29,36
2019/9/26,2,12,18,22,38
2019/9/27,8,11,26,32,38
2019/9/28,2,14,23,27,38
2019/9/30,4,15,16,26,34
2019/10/1,5,25,28,37,39
2019/10/2,3,11,24,27,29
2019/10/3,7,24,28,31,36
2019/10/4,1,2,13,22,36
2019/10/5,8,11,12,13,15
2019/10/7,1,13,16,18,26
2019/10/8,1,2,12,29,32
2019/10/9,1,8,19,20,36
2019/10/10,17,26,29,31,35
2019/10/11,1,15,24,28,35
2019/10/12,6,11,15,26,39
2019/10/14,10,14,17,27,28
2019/10/15,6,19,23,25,26
2019/10/16,1,2,11,33,34
2019/10/17,5,18,21,31,37
2019/10/18,3,4,11,26,28
2019/10/19,9,11,12,25,37
2019/10/21,24,25,27,32,39
2019/10/22,5,22,24,25,38
2019/10/23,12,18,26,30,34
2019/10/24,3,13,16,25,29
2019/10/25,5,23,26,31,32
2019/10/26,3,15,20,25,35
2019/10/28,2,3,23,26,31
2019/10/29,1,3,23,28,36
2019/10/30,1,7,10,25,26
2019/10/31,2,23,30,32,37
2019/11/1,4,16,26,27,29
2019/11/2,9,10,12,25,32
2019/11/4,14,23,28,32,34
2019/11/5,2,14,22,30,34
2019/11/6,1,4,6,27,38
2019/11/7,10,11,17,22,32
2019/11/8,7,19,20,22,31
2019/11/9,1,18,19,21,33
2019/11/11,22,23,27,29,39
2019/11/12,2,8,18,19,28
2019/11/13,6,16,26,35,38
2019/11/14,3,6,12,14,31
2019/11/15,16,19,26,27,29
2019/11/16,3,11,23,24,29
2019/11/18,3,5,10,11,32
2019/11/19,5,18,33,36,38
2019/11/20,1,4,22,32,34
2019/11/21,1,3,15,26,39
2019/11/22,13,14,21,24,36
2019/11/23,4,8,11,12,22
2019/11/25,11,16,19,20,25
2019/11/26,10,14,28,35,37
2019/11/27,5,20,21,24,34
2019/11/28,7,13,14,21,39
2019/11/29,1,4,8,17,29
2019/11/30,1,13,17,29,34
2019/12/2,2,6,20,25,26
2019/12/3,4,11,16,22,23
2019/12/4,4,9,20,23,24
2019/12/5,3,23,27,29,34
2019/12/6,6,9,17,27,39
2019/12/7,11,16,27,34,35
2019/12/9,12,20,23,32,39
2019/12/10,9,11,29,37,38
2019/12/11,6,18,27,34,37
2019/12/12,1,5,20,26,28
2019/12/13,8,11,25,32,34
2019/12/14,9,20,23,26,39
2019/12/16,10,22,25,32,37
2019/12/17,3,22,28,33,39
2019/12/18,2,15,19,30,33
2019/12/19,1,10,28,36,37
2019/12/20,1,25,28,31,32
2019/12/21,1,19,23,31,32
2019/12/23,6,13,16,22,34
2019/12/24,22,23,28,36,38
2019/12/25,7,9,13,14,37
2019/12/26,2,14,21,27,38
2019/12/27,7,13,32,33,38
2019/12/28,6,22,30,36,39
2019/12/30,8,10,14,16,20
2019/12/31,1,14,25,26,32
2020/1/1,1,22,26,27,39
2020/1/2,1,6,11,23,27
2020/1/3,1,3,8,18,31
2020/1/4,23,25,29,30,32
2020/1/6,14,16,27,28,34
2020/1/7,10,11,28,37,38
2020/1/8,4,6,10,12,26
2020/1/9,4,13,20,30,36
2020/1/10,2,5,10,21,29
2020/1/11,3,14,16,25,34
2020/1/13,11,13,24,28,35
2020/1/14,10,27,36,37,39
2020/1/15,10,17,19,35,39
2020/1/16,3,4,5,10,33
2020/1/17,4,17,18,22,32
2020/1/18,6,14,22,28,37
2020/1/20,4,21,28,35,38
2020/1/21,10,17,27,29,32
2020/1/22,4,11,22,33,36
2020/1/23,1,17,23,33,39
2020/1/24,3,7,27,35,39
2020/1/25,5,12,13,20,26
2020/1/27,1,9,14,27,39
2020/1/28,1,2,18,33,39
2020/1/29,10,15,19,28,30
2020/1/30,8,10,16,24,34
2020/1/31,8,11,17,27,31
2020/2/1,4,7,13,20,24
2020/2/3,1,3,21,24,34
2020/2/4,12,29,35,37,38
2020/2/5,2,4,23,31,38
2020/2/6,1,3,7,23,39
2020/2/7,8,13,20,25,29
2020/2/8,12,23,26,27,33
2020/2/10,8,23,24,31,39
2020/2/11,5,12,19,27,28
2020/2/12,17,19,23,33,35
2020/2/13,1,17,28,35,38
2020/2/14,4,13,25,26,36
2020/2/15,5,8,18,29,33
2020/2/17,2,18,30,35,36
2020/2/18,1,5,6,9,31
2020/2/19,2,6,20,24,34
2020/2/20,5,10,20,27,36
2020/2/21,4,8,20,23,27
2020/2/22,13,18,19,36,37
2020/2/24,1,2,23,29,30
2020/2/25,5,9,10,11,22
2020/2/26,2,5,15,19,26
2020/2/27,17,19,28,35,36
2020/2/28,4,10,12,17,21
2020/2/29,7,17,20,27,39
2020/3/2,5,6,10,26,27
2020/3/3,3,7,15,16,29
2020/3/4,2,7,9,17,27
2020/3/5,10,20,23,28,31
2020/3/6,8,11,13,15,29
2020/3/7,9,10,12,17,20
2020/3/9,6,11,18,27,28
2020/3/10,16,26,27,33,34
2020/3/11,7,9,12,14,16
2020/3/12,1,18,20,24,37
2020/3/13,3,5,10,13,29
2020/3/14,2,6,17,20,30
2020/3/16,1,9,11,21,32
2020/3/17,7,16,22,29,37
2020/3/18,5,9,20,30,38
2020/3/19,3,11,30,32,34
2020/3/20,10,16,20,33,39
2020/3/21,3,7,16,22,31
2020/3/23,5,6,16,27,31
2020/3/24,9,12,25,26,30
2020/3/25,5,8,23,29,32
2020/3/26,3,19,27,28,30
2020/3/27,13,19,22,30,38
2020/3/28,4,7,18,27,29
2020/3/30,1,2,7,24,35
2020/3/31,6,9,24,27,37
2020/4/1,7,20,23,31,35
2020/4/2,10,11,27,28,29
2020/4/3,3,8,15,17,38
2020/4/4,4,13,21,27,32
2020/4/6,3,6,16,29,30
2020/4/7,2,12,13,23,28
2020/4/8,12,26,27,28,34
2020/4/9,1,6,19,24,27
2020/4/10,6,8,11,23,39
2020/4/11,14,15,18,21,36
2020/4/13,3,23,25,35,36
2020/4/14,8,29,33,37,38
2020/4/15,4,7,10,22,28
2020/4/16,9,17,28,33,36
2020/4/17,15,16,25,33,36
2020/4/18,20,26,30,31,32
2020/4/20,3,8,11,23,32
2020/4/21,1,17,20,32,38
2020/4/22,5,6,9,30,31
2020/4/23,3,15,18,26,33
2020/4/24,3,4,21,28,30
2020/4/25,2,7,11,14,32
2020/4/27,8,23,24,34,36
2020/4/28,1,7,9,21,23
2020/4/29,5,10,29,32,33
2020/4/30,3,17,18,23,31
2020/5/1,2,9,13,14,27
2020/5/2,17,23,26,27,36
2020/5/4,5,13,30,35,39
2020/5/5,14,16,24,26,29
2020/5/6,2,4,25,29,39
2020/5/7,9,14,16,25,34
2020/5/8,4,5,8,22,36
2020/5/9,7,9,13,25,33
2020/5/11,5,18,25,26,38
2020/5/12,8,13,21,32,36
2020/5/13,2,3,12,18,22
2020/5/14,2,8,11,16,17
2020/5/15,5,12,20,27,30
2020/5/16,4,7,9,24,30
2020/5/18,5,7,8,36,38
2020/5/19,1,2,5,21,25
2020/5/20,8,22,23,28,29
2020/5/21,2,25,27,35,39
2020/5/22,5,12,15,22,30
2020/5/23,17,20,26,35,38
2020/5/25,3,7,9,18,37
2020/5/26,6,14,20,21,26
2020/5/27,5,10,25,26,38
2020/5/28,5,8,17,26,34
2020/5/29,8,13,23,25,37
2020/5/30,8,16,17,21,27
2020/6/1,12,13,15,18,24
2020/6/2,10,14,17,24,26
2020/6/3,3,20,28,34,36
2020/6/4,14,18,22,27,33
2020/6/5,4,8,12,34,37
2020/6/6,19,29,31,35,39
2020/6/8,4,7,22,29,39
2020/6/9,3,19,25,32,36
2020/6/10,2,22,29,34,38
2020/6/11,5,6,14,19,30
2020/6/12,10,16,17,24,27
2020/6/13,9,11,23,30,38
2020/6/15,10,16,18,26,32
2020/6/16,10,20,21,24,30
2020/6/17,6,22,23,25,26
2020/6/18,12,17,26,38,39
2020/6/19,5,9,10,21,37
2020/6/20,4,8,19,24,36
2020/6/22,18,19,22,26,30
2020/6/23,22,23,24,33,38
2020/6/24,1,11,14,15,30
2020/6/25,19,24,27,29,33
2020/6/26,14,16,20,26,38
2020/6/27,18,24,30,34,38
2020/6/29,7,18,22,27,31
2020/6/30,1,11,13,17,31
2020/7/1,1,5,8,29,30
2020/7/2,1,2,6,9,35
2020/7/3,6,18,19,21,39
2020/7/4,5,10,26,30,34
2020/7/6,5,11,14,17,23
2020/7/7,4,5,8,19,29
2020/7/8,1,13,21,27,34
2020/7/9,2,9,11,14,35
2020/7/10,1,5,21,29,35
2020/7/11,6,9,33,35,37
2020/7/13,2,7,13,16,37
2020/7/14,7,24,32,36,39
2020/7/15,3,7,20,23,31
2020/7/16,5,7,10,23,37
2020/7/17,4,5,10,21,27
2020/7/18,1,11,19,31,34
2020/7/20,2,22,23,32,39
2020/7/21,2,13,19,32,38
2020/7/22,5,20,30,35,37
2020/7/23,1,10,17,33,37
2020/7/24,4,11,28,32,39
2020/7/25,8,23,24,28,30
2020/7/27,9,18,25,33,37
2020/7/28,5,13,22,25,28
2020/7/29,6,15,24,28,31
2020/7/30,5,16,30,37,38
2020/7/31,14,17,19,20,24
2020/8/1,8,10,16,21,36
2020/8/3,2,6,21,27,29
2020/8/4,4,11,13,25,33
2020/8/5,16,33,34,35,38
2020/8/6,7,9,17,26,37
2020/8/7,5,6,29,30,39
2020/8/8,4,15,18,25,26
2020/8/10,23,24,29,36,39
2020/8/11,1,4,19,23,37
2020/8/12,1,13,20,25,32
2020/8/13,15,17,18,31,33
2020/8/14,4,10,12,17,25
2020/8/15,13,17,18,21,31
2020/8/17,12,18,26,28,30
2020/8/18,4,15,29,33,37
2020/8/19,1,2,4,23,28
2020/8/20,8,14,20,21,30
2020/8/21,3,7,17,30,31
2020/8/22,6,21,26,27,34
2020/8/24,13,14,28,31,35
2020/8/25,11,23,33,36,37
2020/8/26,14,16,21,29,32
2020/8/27,17,24,29,34,39
2020/8/28,2,3,17,28,31
2020/8/29,1,10,16,27,28
2020/8/31,2,6,26,29,36
2020/9/1,15,16,17,23,32
2020/9/2,11,13,20,23,39
2020/9/3,4,7,12,20,33
2020/9/4,4,9,21,23,24
2020/9/5,1,26,31,32,38
2020/9/7,6,11,13,15,29
2020/9/8,1,6,7,12,15
2020/9/9,4,5,20,24,29
2020/9/10,16,27,30,35,38
2020/9/11,3,7,8,33,35
2020/9/12,2,15,19,27,39
2020/9/14,18,19,20,30,38
2020/9/15,1,4,11,25,31
2020/9/16,6,13,15,22,27
2020/9/17,5,14,24,33,39
2020/9/18,6,18,24,27,29
2020/9/19,10,18,19,37,39
2020/9/21,5,10,17,19,34
2020/9/22,17,20,23,24,39
2020/9/23,6,12,17,32,36
2020/9/24,5,10,15,24,27
2020/9/25,1,9,14,17,18
2020/9/26,22,24,27,29,34
2020/9/28,7,20,26,27,30
2020/9/29,6,20,22,30,36
2020/9/30,21,27,28,34,37
2020/10/1,1,6,21,35,36
2020/10/2,17,18,20,24,34
2020/10/3,7,15,20,30,37
2020/10/5,6,20,22,27,35
2020/10/6,6,20,25,32,37
2020/10/7,5,9,13,21,34
2020/10/8,3,8,11,19,38
